"X","Unnamed..0","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude","startDate","endDate","status","uni_lat","uni_lng","startYear","startMonth","startDay","endYear","endMonth","endDay"
141,142,"AT","Austria","AVL LIST GMBH",3920302.5,47.33333,13.33333,2016-10-01,2019-09-30,"SIGNED",47.33333,13.33333,2016,10,1,2019,9,30
142,143,"AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH",4613831.25,47.33333,13.33333,2017-01-01,2019-12-31,"SIGNED",46.615451,13.844114,2017,1,1,2019,12,31
143,144,"AT","Austria","UNIVERSITAT WIEN",1487396,47.33333,13.33333,2017-09-01,2022-08-31,"SIGNED",48.2131855,16.3600504,2017,9,1,2022,8,31
144,145,"AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN",1498452,47.33333,13.33333,2016-05-01,2021-04-30,"SIGNED",48.2088405,16.3771845,2016,5,1,2021,4,30
145,146,"AT","Austria","UNIVERSITAET FUER BODENKULTUR WIEN",1993606.25,47.33333,13.33333,2016-09-01,2021-08-31,"SIGNED",48.2365448,16.337579,2016,9,1,2021,8,31
146,147,"AT","Austria","MONTANUNIVERSITAT LEOBEN",1960985,47.33333,13.33333,2018-05-01,2023-04-30,"SIGNED",47.3847372,15.0930201,2018,5,1,2023,4,30
147,148,"AT","Austria","UNIVERSITAT WIEN",1416146,47.33333,13.33333,2015-06-01,2020-05-31,"SIGNED",48.2131855,16.3600504,2015,6,1,2020,5,31
148,149,"AT","Austria","AVL LIST GMBH",5927428.75,47.33333,13.33333,2015-05-01,2018-04-30,"SIGNED",47.33333,13.33333,2015,5,1,2018,4,30
149,150,"AT","Austria","MOLD THIX CONSULTING BUELTERMANN GMBH",71429,47.33333,13.33333,2017-01-01,2017-03-31,"SIGNED",47.33333,13.33333,2017,1,1,2017,3,31
150,151,"AT","Austria","EASE-LINK GMBH",71429,47.33333,13.33333,2017-08-01,2017-11-30,"CLOSED",47.33333,13.33333,2017,8,1,2017,11,30
151,152,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",1513335.34,47.33333,13.33333,2017-08-01,2022-07-31,"SIGNED",48.1986546,16.3684626,2017,8,1,2022,7,31
152,153,"AT","Austria","GUGER TECHNOLOGIES OG",71429,47.33333,13.33333,2014-10-01,2015-03-31,"CLOSED",47.0643292,15.3937,2014,10,1,2015,3,31
153,154,"AT","Austria","UNIVERSITAT WIEN",1971846,47.33333,13.33333,2016-08-01,2021-07-31,"SIGNED",48.2131855,16.3600504,2016,8,1,2021,7,31
154,155,"AT","Austria","UNIVERSITAET INNSBRUCK",150000,47.33333,13.33333,2016-12-01,2018-05-31,"SIGNED",47.2633542,11.3838006,2016,12,1,2018,5,31
155,156,"AT","Austria","FORSCHUNGSGESELLSCHAFT MOBILITAET  - Austrian Mobility Research FGM - AMOR Gemeinnutzige GMBH",3920712.5,47.33333,13.33333,2018-09-01,2021-08-31,"SIGNED",47.0658423,15.4405922,2018,9,1,2021,8,31
156,157,"AT","Austria","UNIVERSITAET INNSBRUCK",1498514.94,47.33333,13.33333,2017-04-01,2022-03-31,"SIGNED",47.2633542,11.3838006,2017,4,1,2022,3,31
157,158,"AT","Austria","UNIVERSITAT WIEN",178156.8,47.33333,13.33333,2015-07-01,2017-06-30,"SIGNED",48.2131855,16.3600504,2015,7,1,2017,6,30
158,159,"AT","Austria","Institute of Science and Technology Austria",1496686.99,47.33333,13.33333,2016-04-01,2021-03-31,"SIGNED",48.309852,16.259696,2016,4,1,2021,3,31
159,160,"AT","Austria","UNIVERSITAET GRAZ",1665000,47.33333,13.33333,2017-01-01,2020-12-31,"SIGNED",47.0777872,15.4499126,2017,1,1,2020,12,31
160,161,"AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN",1499475,47.33333,13.33333,2018-01-01,2022-12-31,"SIGNED",48.2088405,16.3771845,2018,1,1,2022,12,31
161,162,"AT","Austria","BLUE DANUBE ROBOTICS GMBH",71429,47.33333,13.33333,2018-02-01,2018-05-31,"SIGNED",48.233005,16.411527,2018,2,1,2018,5,31
162,163,"AT","Austria","SALZBURG RESEARCH FORSCHUNGSGESELLSCHAFT M.B.H.",2565860,47.33333,13.33333,2017-10-01,2020-09-30,"SIGNED",47.8226204,13.0410314,2017,10,1,2020,9,30
163,164,"AT","Austria","FRESNEX GMBH",71429,47.33333,13.33333,2015-07-01,2015-12-31,"SIGNED",47.9246318,16.1983676,2015,7,1,2015,12,31
164,165,"AT","Austria","PESSL INSTRUMENTS GMBH",1302812.5,47.33333,13.33333,2017-06-01,2019-05-31,"SIGNED",47.2056018,15.6353323,2017,6,1,2019,5,31
165,166,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",3999411.25,47.33333,13.33333,2016-04-01,2019-03-31,"SIGNED",48.1986546,16.3684626,2016,4,1,2019,3,31
166,167,"AT","Austria","OSTERREICHISCHE ENERGIEAGENTUR AUSTRIAN ENERGY AGENCY",4981469.25,47.33333,13.33333,2016-10-01,2020-01-31,"SIGNED",48.1950429,16.3368038,2016,10,1,2020,1,31
167,168,"AT","Austria","UNIVERSITAET GRAZ",178156.8,47.33333,13.33333,2017-06-01,2019-05-31,"SIGNED",47.0777872,15.4499126,2017,6,1,2019,5,31
168,169,"AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH",2966268.75,47.33333,13.33333,2017-09-01,2020-08-31,"SIGNED",46.615451,13.844114,2017,9,1,2020,8,31
169,170,"AT","Austria","ACIB GmbH",6128058.75,47.33333,13.33333,2018-01-01,2021-12-31,"SIGNED",47.0651349,15.4530863,2018,1,1,2021,12,31
170,171,"AT","Austria","SMAXTEC ANIMAL CARE GMBH",1803750,47.33333,13.33333,2017-02-01,2019-01-31,"SIGNED",47.069505,15.433753,2017,2,1,2019,1,31
171,172,"AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN",1497000,47.33333,13.33333,2015-09-01,2020-08-31,"SIGNED",48.2196989,16.3515215,2015,9,1,2020,8,31
172,173,"AT","Austria","HIGH TECH COATINGS GMBH",2999526.64,47.33333,13.33333,2018-03-01,2021-08-31,"SIGNED",48.0079898,13.9141632,2018,3,1,2021,8,31
173,174,"AT","Austria","BUNDESMINISTERIUM FUER VERKEHR, INNOVATION UND TECHNOLOGIE",44563055,47.33333,13.33333,2015-01-30,2020-01-29,"SIGNED",48.2109855,16.3863925,2015,1,30,2020,1,29
174,175,"AT","Austria","UNIVERSITAT WIEN",3082755,47.33333,13.33333,2017-01-01,2019-12-31,"SIGNED",48.2131855,16.3600504,2017,1,1,2019,12,31
175,176,"AT","Austria","FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH",1999906,47.33333,13.33333,2015-09-01,2020-08-31,"SIGNED",48.189414,16.402834,2015,9,1,2020,8,31
176,177,"AT","Austria","BIOBANKS AND BIOMOLECULAR RESOURCESRESEARCH INFRASTRUCTURE CONSORTIUM(BBMRI-ERIC)",1995633.75,47.33333,13.33333,2015-09-01,2019-08-31,"SIGNED",47.33333,13.33333,2015,9,1,2019,8,31
177,178,"AT","Austria","UNIVERSITAET INNSBRUCK",3797050,47.33333,13.33333,2017-01-01,2020-12-31,"SIGNED",47.2633542,11.3838006,2017,1,1,2020,12,31
178,179,"AT","Austria","JOANNEUM RESEARCH FORSCHUNGSGESELLSCHAFT MBH",7989901.28,47.33333,13.33333,2015-01-01,2018-12-31,"SIGNED",47.0739965,15.4549304,2015,1,1,2018,12,31
179,180,"AT","Austria","GANTNER INSTRUMENTS TEST & MEASUREMENT GMBH",71429,47.33333,13.33333,2017-05-01,2017-08-31,"SIGNED",47.33333,13.33333,2017,5,1,2017,8,31
180,181,"AT","Austria","GUGER TECHNOLOGIES OG",178156.8,47.33333,13.33333,2018-01-01,2019-12-31,"SIGNED",47.0643292,15.3937,2018,1,1,2019,12,31
181,182,"AT","Austria","AMR PROPULSION INNOVATIONS GMBH",71429,47.33333,13.33333,2016-12-01,2017-03-31,"SIGNED",47.33333,13.33333,2016,12,1,2017,3,31
182,183,"AT","Austria","Institute of Science and Technology Austria",2677500,47.33333,13.33333,2017-03-01,2022-02-28,"SIGNED",48.309852,16.259696,2017,3,1,2022,2,28
183,184,"AT","Austria","Institute of Science and Technology Austria",1074590,47.33333,13.33333,2017-02-01,2022-01-31,"SIGNED",48.309852,16.259696,2017,2,1,2022,1,31
184,185,"AT","Austria","INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE",5751232.66,47.33333,13.33333,2016-09-01,2020-08-31,"SIGNED",48.0682302,16.3585016,2016,9,1,2020,8,31
185,186,"AT","Austria","UNIVERSITAT WIEN",166156.8,47.33333,13.33333,2016-07-01,2018-06-30,"SIGNED",48.2131855,16.3600504,2016,7,1,2018,6,30
186,187,"AT","Austria","MONTANUNIVERSITAT LEOBEN",5824745,47.33333,13.33333,2015-09-01,2018-08-31,"SIGNED",47.3847372,15.0930201,2015,9,1,2018,8,31
187,188,"AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH",3910185,47.33333,13.33333,2018-01-01,2020-12-31,"SIGNED",46.615451,13.844114,2018,1,1,2020,12,31
188,189,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",1728305.6,47.33333,13.33333,2015-03-01,2017-10-31,"SIGNED",48.1986546,16.3684626,2015,3,1,2017,10,31
189,190,"AT","Austria","Institute of Science and Technology Austria",1446542,47.33333,13.33333,2017-12-01,2022-11-30,"SIGNED",48.309852,16.259696,2017,12,1,2022,11,30
190,191,"AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN",178156.8,47.33333,13.33333,2015-09-01,2017-08-31,"SIGNED",48.2088405,16.3771845,2015,9,1,2017,8,31
191,192,"AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH",4255743.75,47.33333,13.33333,2015-02-01,2018-10-31,"SIGNED",46.615451,13.844114,2015,2,1,2018,10,31
192,193,"AT","Austria","UNIVERSITAET GRAZ",178156.8,47.33333,13.33333,2019-03-01,2021-02-28,"SIGNED",47.0777872,15.4499126,2019,3,1,2021,2,28
193,194,"AT","Austria","TECHNISCHE UNIVERSITAET GRAZ",1175000,47.33333,13.33333,2018-04-01,2021-03-31,"SIGNED",47.0691371,15.4503154,2018,4,1,2021,3,31
194,195,"AT","Austria","UNIVERSITAT FUR ANGEWANDTE KUNST WIEN",1224375,47.33333,13.33333,2015-03-15,2016-06-14,"SIGNED",48.208361,16.3823507,2015,3,15,2016,6,14
195,196,"AT","Austria","AUSTRIATECH - GESELLSCHAFT DES BUNDES FUR TECHNOLOGIEPOLITISCHE MASSNAHMEN GMBH",4899403.75,47.33333,13.33333,2017-06-01,2020-05-31,"SIGNED",48.219708,16.375465,2017,6,1,2020,5,31
196,197,"AT","Austria","Institute of Science and Technology Austria",1996030,47.33333,13.33333,2017-12-01,2022-11-30,"SIGNED",48.309852,16.259696,2017,12,1,2022,11,30
197,198,"AT","Austria","LUDWIG BOLTZMANN GESELLSCHAFT GMBH",1499500,47.33333,13.33333,2015-06-01,2020-05-31,"SIGNED",48.2281911,16.3550981,2015,6,1,2020,5,31
198,199,"AT","Austria","GREGOR-MENDEL-INSTITUT FÜR MOLEKULARE PFLANZENBIOLOGIE GMBH",1500000,47.33333,13.33333,2018-01-01,2022-12-31,"SIGNED",48.1894048,16.4019126,2018,1,1,2022,12,31
199,200,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",1499750,47.33333,13.33333,2016-07-01,2021-06-30,"SIGNED",48.1986546,16.3684626,2016,7,1,2021,6,30
200,201,"AT","Austria","BIOS BIOENERGIESYSTEME GMBH",4997371.25,47.33333,13.33333,2016-10-01,2020-09-30,"SIGNED",47.0437599,15.4397694,2016,10,1,2020,9,30
201,202,"AT","Austria","INFINEON TECHNOLOGIES AUSTRIA  AG",2466245,47.33333,13.33333,2018-07-01,2021-06-30,"SIGNED",46.594761,13.8536506,2018,7,1,2021,6,30
202,203,"AT","Austria","UNIVERSITAT WIEN",261208.8,47.33333,13.33333,2018-08-01,2021-07-31,"SIGNED",48.2131855,16.3600504,2018,8,1,2021,7,31
203,204,"AT","Austria","UNIVERSITAT WIEN",166156.8,47.33333,13.33333,2017-04-01,2019-03-31,"SIGNED",48.2131855,16.3600504,2017,4,1,2019,3,31
204,205,"AT","Austria","UNIVERSITAT LINZ",2237875,47.33333,13.33333,2018-01-01,2020-06-30,"SIGNED",48.336614,14.319305,2018,1,1,2020,6,30
205,206,"AT","Austria","X-NET TECHNOLOGIES GMBH",71429,47.33333,13.33333,2016-12-01,2017-05-31,"SIGNED",48.3020844,14.2868603,2016,12,1,2017,5,31
206,207,"AT","Austria","EKEY BIOMETRIC SYSTEMS GMBH",71429,47.33333,13.33333,2016-06-01,2016-11-30,"SIGNED",48.269239,14.345686,2016,6,1,2016,11,30
207,208,"AT","Austria","UNIVERSITAT WIEN",166156.8,47.33333,13.33333,2016-04-01,2018-03-31,"TERMINATED",48.2131855,16.3600504,2016,4,1,2018,3,31
208,209,"AT","Austria","PIDSO -PROPAGATION IDEAS & SOLUTIONS GmbH",71429,47.33333,13.33333,2014-11-01,2015-04-30,"CLOSED",47.33333,13.33333,2014,11,1,2015,4,30
209,210,"AT","Austria","WINDHAGER ZENTRALHEIZUNG TECHNIK GMBH",4309610,47.33333,13.33333,2016-01-01,2018-12-31,"SIGNED",48.1412075,16.2957025,2016,1,1,2018,12,31
210,211,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",1630612.5,47.33333,13.33333,2015-10-01,2018-09-30,"SIGNED",48.1986546,16.3684626,2015,10,1,2018,9,30
211,212,"AT","Austria","INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE",1069507.5,47.33333,13.33333,2017-12-01,2020-11-30,"SIGNED",48.0682302,16.3585016,2017,12,1,2020,11,30
212,213,"AT","Austria","WINDHAGER ZENTRALHEIZUNG TECHNIK GMBH",5988163.75,47.33333,13.33333,2015-05-01,2019-04-30,"SIGNED",48.1412075,16.2957025,2015,5,1,2019,4,30
213,214,"AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH",4494087.5,47.33333,13.33333,2015-03-01,2018-07-31,"SIGNED",46.615451,13.844114,2015,3,1,2018,7,31
214,215,"AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH",6863279,47.33333,13.33333,2015-02-01,2018-01-31,"SIGNED",46.615451,13.844114,2015,2,1,2018,1,31
215,216,"AT","Austria","WIRTSCHAFTSUNIVERSITAT WIEN",1505945.63,47.33333,13.33333,2016-05-01,2019-04-30,"SIGNED",48.214856,16.406232,2016,5,1,2019,4,30
216,217,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",1989001.25,47.33333,13.33333,2017-10-01,2020-09-30,"SIGNED",48.1986546,16.3684626,2017,10,1,2020,9,30
217,218,"AT","Austria","Kompetenzzentrum - Das Virtuelle Fahrzeug, Forschungsgesellschaft mbH",39090240.69,47.33333,13.33333,2017-05-01,2020-06-30,"SIGNED",47.057954,15.462953,2017,5,1,2020,6,30
218,219,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",166156.8,47.33333,13.33333,2017-06-01,2019-05-31,"SIGNED",48.1986546,16.3684626,2017,6,1,2019,5,31
219,220,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",261208.8,47.33333,13.33333,2016-09-01,2019-08-31,"SIGNED",48.1986546,16.3684626,2016,9,1,2019,8,31
220,221,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",3871879.5,47.33333,13.33333,2017-01-01,2018-12-31,"SIGNED",48.1986546,16.3684626,2017,1,1,2018,12,31
221,222,"AT","Austria","INTELLIC GMBH",71429,47.33333,13.33333,2016-11-01,2017-02-28,"SIGNED",47.33333,13.33333,2016,11,1,2017,2,28
222,223,"AT","Austria","OESTERREICHISCHE FORSCHUNGSFOERDERUNGSGESELLSCHAFT MBH",52015473.73,47.33333,13.33333,2016-03-01,2021-02-28,"SIGNED",48.2194511,16.3521465,2016,3,1,2021,2,28
223,224,"AT","Austria","UNIVERSITAT WIEN",166156.8,47.33333,13.33333,2015-06-01,2017-05-31,"SIGNED",48.2131855,16.3600504,2015,6,1,2017,5,31
224,225,"AT","Austria","Institute of Science and Technology Austria",1444394,47.33333,13.33333,2017-03-01,2022-02-28,"SIGNED",48.309852,16.259696,2017,3,1,2022,2,28
225,226,"AT","Austria","OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN",166156.8,47.33333,13.33333,2017-07-01,2019-06-30,"SIGNED",48.2088405,16.3771845,2017,7,1,2019,6,30
226,227,"AT","Austria","UNIVERSITAT WIEN",166156.8,47.33333,13.33333,2015-05-01,2017-04-30,"SIGNED",48.2131855,16.3600504,2015,5,1,2017,4,30
227,228,"AT","Austria","BIOBANKS AND BIOMOLECULAR RESOURCESRESEARCH INFRASTRUCTURE CONSORTIUM(BBMRI-ERIC)",4949448.91,47.33333,13.33333,2015-10-01,2018-09-30,"SIGNED",47.33333,13.33333,2015,10,1,2018,9,30
228,229,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",3970327.5,47.33333,13.33333,2015-06-01,2019-05-31,"SIGNED",48.1986546,16.3684626,2015,6,1,2019,5,31
229,230,"AT","Austria","J GRABNER GMBH",71429,47.33333,13.33333,2018-02-01,2018-05-31,"SIGNED",48.007264,13.8485461,2018,2,1,2018,5,31
230,231,"AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH",5882535,47.33333,13.33333,2017-06-01,2020-05-31,"SIGNED",47.9777244,16.5083475,2017,6,1,2020,5,31
231,232,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",2025493.75,47.33333,13.33333,2017-05-01,2021-04-30,"SIGNED",48.1986546,16.3684626,2017,5,1,2021,4,30
232,233,"AT","Austria","LUDWIG BOLTZMANN GESELLSCHAFT OSTERREICHISCHE VEREINIGUNG ZUR FORDERUNG DER WISSENSCHAFTLICHEN FORSCHUNG",178156.8,47.33333,13.33333,2015-04-10,2017-04-09,"SIGNED",48.2281911,16.3550981,2015,4,10,2017,4,9
233,234,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",1999962.5,47.33333,13.33333,2018-05-01,2023-04-30,"SIGNED",48.1986546,16.3684626,2018,5,1,2023,4,30
234,235,"AT","Austria","PROFACTOR GMBH",4997351.25,47.33333,13.33333,2015-10-01,2018-09-30,"SIGNED",48.072186,14.429103,2015,10,1,2018,9,30
235,236,"AT","Austria","INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE",5212962.5,47.33333,13.33333,2015-09-01,2019-08-31,"SIGNED",48.0682302,16.3585016,2015,9,1,2019,8,31
236,237,"AT","Austria","EUROPEAN SUSTAINABLE ENERGY INNOVATION ALLIANCE - ESEIA, VEREIN FUR FORDERUNG DER EUROPAIESCHEN INNOVATION FUR ERNEUERBARE ENERGIEN",3697580,47.33333,13.33333,2015-05-01,2019-04-30,"SIGNED",47.0679122,15.4491204,2015,5,1,2019,4,30
237,238,"AT","Austria","AVL LIST GMBH",3499376.25,47.33333,13.33333,2017-01-01,2020-12-31,"SIGNED",47.33333,13.33333,2017,1,1,2020,12,31
238,239,"AT","Austria","VOESTALPINE BOHLER AEROSPACE GMBH & CO KG",450000,47.33333,13.33333,2016-08-01,2019-07-31,"SIGNED",47.443523,15.2855557,2016,8,1,2019,7,31
239,240,"AT","Austria","UNIVERSITAT WIEN",178156.8,47.33333,13.33333,2015-10-01,2017-09-30,"SIGNED",48.2131855,16.3600504,2015,10,1,2017,9,30
240,241,"AT","Austria","UNIVERSITAT WIEN",166156.8,47.33333,13.33333,2018-08-06,2020-08-05,"SIGNED",48.2131855,16.3600504,2018,8,6,2020,8,5
241,242,"AT","Austria","INFINEON TECHNOLOGIES AUSTRIA  AG",166156.8,47.33333,13.33333,2015-11-01,2017-10-31,"TERMINATED",46.594761,13.8536506,2015,11,1,2017,10,31
242,243,"AT","Austria","VASCOPS GMBH",71429,47.33333,13.33333,2015-03-01,2015-10-31,"SIGNED",47.33333,13.33333,2015,3,1,2015,10,31
243,244,"AT","Austria","CSD LABS GMBH",71429,47.33333,13.33333,2015-07-01,2015-10-31,"SIGNED",47.33333,13.33333,2015,7,1,2015,10,31
244,245,"AT","Austria","CRYOSHELTER GMBH",2433382.5,47.33333,13.33333,2015-05-01,2017-03-31,"SIGNED",46.9562155,15.3583786,2015,5,1,2017,3,31
245,246,"AT","Austria","INTERDISZIPLINARES FORSCHUNGSZENTRUM FUR TECHNIK, ARBEIT UND KULTUR",2026381.25,47.33333,13.33333,2018-05-01,2022-04-30,"SIGNED",47.33333,13.33333,2018,5,1,2022,4,30
246,247,"AT","Austria","AMR PROPULSION INNOVATIONS GMBH",1671825,47.33333,13.33333,2017-07-01,2019-06-30,"SIGNED",47.33333,13.33333,2017,7,1,2019,6,30
247,248,"AT","Austria","UNIVERSITAT WIEN",2500000,47.33333,13.33333,2016-08-01,2021-07-31,"SIGNED",48.2131855,16.3600504,2016,8,1,2021,7,31
248,249,"AT","Austria","XEPHOR SOLUTIONS GMBH",71429,47.33333,13.33333,2016-12-01,2017-03-31,"SIGNED",47.33333,13.33333,2016,12,1,2017,3,31
249,250,"AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN",3694635,47.33333,13.33333,2016-11-01,2020-10-31,"SIGNED",48.2196989,16.3515215,2016,11,1,2020,10,31
250,251,"AT","Austria","AEE - INSTITUT FUR NACHHALTIGE TECHNOLOGIEN",1409995,47.33333,13.33333,2016-02-01,2019-01-31,"SIGNED",47.33333,13.33333,2016,2,1,2019,1,31
251,252,"AT","Austria","URBANGOLD GMBH",71429,47.33333,13.33333,2017-08-01,2017-11-30,"CLOSED",47.33333,13.33333,2017,8,1,2017,11,30
252,253,"AT","Austria","IIO INSTITUT FUR IMMOBILIENOKONOMIEGMBH",1487948.75,47.33333,13.33333,2018-02-01,2021-01-31,"SIGNED",47.33333,13.33333,2018,2,1,2021,1,31
253,254,"AT","Austria","GREGOR-MENDEL-INSTITUT FÜR MOLEKULARE PFLANZENBIOLOGIE GMBH",166156.8,47.33333,13.33333,2017-03-01,2019-02-28,"SIGNED",48.1894048,16.4019126,2017,3,1,2019,2,28
254,255,"AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH",8199387.75,47.33333,13.33333,2018-09-01,2022-02-28,"SIGNED",47.9777244,16.5083475,2018,9,1,2022,2,28
255,256,"AT","Austria","VCE VIENNA CONSULTING ENGINEERS ZT GMBH",71429,47.33333,13.33333,2015-05-01,2015-10-31,"SIGNED",48.2082853,16.3878,2015,5,1,2015,10,31
256,257,"AT","Austria","MEDIZINISCHE UNIVERSITAT GRAZ",218176.2,47.33333,13.33333,2017-03-01,2019-08-31,"SIGNED",47.0797409,15.4665653,2017,3,1,2019,8,31
257,258,"AT","Austria","OESTERREICHISCHE FORSCHUNGSFOERDERUNGSGESELLSCHAFT MBH",18514921,47.33333,13.33333,2016-09-01,2021-08-31,"SIGNED",48.2194511,16.3521465,2016,9,1,2021,8,31
258,259,"AT","Austria","OSTERREICHISCHE ENERGIEAGENTUR AUSTRIAN ENERGY AGENCY",1565566.25,47.33333,13.33333,2017-05-01,2019-10-31,"SIGNED",48.1950429,16.3368038,2017,5,1,2019,10,31
259,260,"AT","Austria","UNIVERSITAET GRAZ",178156.8,47.33333,13.33333,2019-03-01,2021-02-28,"SIGNED",47.0777872,15.4499126,2019,3,1,2021,2,28
260,261,"AT","Austria","SPIRIT DESIGN - INNOVATION AND BRAND GMBH",71429,47.33333,13.33333,2017-01-01,2017-03-31,"SIGNED",48.2106112,16.3147295,2017,1,1,2017,3,31
261,262,"AT","Austria","TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH",4118521.25,47.33333,13.33333,2016-11-01,2019-10-31,"SIGNED",46.615451,13.844114,2016,11,1,2019,10,31
262,263,"AT","Austria","MEDIZINISCHE UNIVERSITAT INNSBRUCK",2484325,47.33333,13.33333,2018-10-01,2023-09-30,"SIGNED",47.2629925,11.3844742,2018,10,1,2023,9,30
263,264,"AT","Austria","INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE",869722,47.33333,13.33333,2015-06-01,2019-05-31,"SIGNED",48.0682302,16.3585016,2015,6,1,2019,5,31
264,265,"AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH",6722100.32,47.33333,13.33333,2016-09-01,2020-08-31,"SIGNED",47.9777244,16.5083475,2016,9,1,2020,8,31
265,266,"AT","Austria","TECHNISCHE UNIVERSITAET GRAZ",1996315,47.33333,13.33333,2018-05-01,2023-04-30,"SIGNED",47.0691371,15.4503154,2018,5,1,2023,4,30
266,267,"AT","Austria","INNOFREIGHT Speditions GmbH",3160166.25,47.33333,13.33333,2016-10-01,2018-09-30,"SIGNED",47.33333,13.33333,2016,10,1,2018,9,30
267,268,"AT","Austria","TREMITAS GMBH",71429,47.33333,13.33333,2017-12-01,2018-03-31,"CLOSED",46.6150438,14.2628455,2017,12,1,2018,3,31
268,269,"AT","Austria","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH",4991600,47.33333,13.33333,2017-05-01,2020-04-30,"SIGNED",47.9777244,16.5083475,2017,5,1,2020,4,30
269,270,"AT","Austria","UNIVERSITAET FUER BODENKULTUR WIEN",1929319,47.33333,13.33333,2017-03-01,2022-02-28,"SIGNED",48.2365448,16.337579,2017,3,1,2022,2,28
270,271,"AT","Austria","MEDIZINISCHE UNIVERSITAET WIEN",166156.8,47.33333,13.33333,2018-06-01,2020-05-31,"SIGNED",48.2196989,16.3515215,2018,6,1,2020,5,31
271,272,"AT","Austria","Institute of Science and Technology Austria",1984922,47.33333,13.33333,2017-04-01,2022-03-31,"SIGNED",48.309852,16.259696,2017,4,1,2022,3,31
272,273,"AT","Austria","UNIVERSITAT WIEN",1999640.01,47.33333,13.33333,2016-03-01,2021-02-28,"SIGNED",48.2131855,16.3600504,2016,3,1,2021,2,28
273,274,"AT","Austria","CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH",1281205,47.33333,13.33333,2016-12-01,2021-11-30,"SIGNED",48.219497,16.349544,2016,12,1,2021,11,30
274,275,"AT","Austria","TECHNISCHE UNIVERSITAET WIEN",166156.8,47.33333,13.33333,2018-04-01,2020-03-31,"SIGNED",48.1986546,16.3684626,2018,4,1,2020,3,31
275,276,"AT","Austria","Institute of Science and Technology Austria",1678432,47.33333,13.33333,2018-07-01,2023-06-30,"SIGNED",48.309852,16.259696,2018,7,1,2023,6,30
276,277,"AT","Austria","INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH",2800000,47.33333,13.33333,2017-01-01,2021-12-31,"SIGNED",47.33333,13.33333,2017,1,1,2021,12,31
277,278,"AT","Austria","UNIVERSITAT LINZ",166156.8,47.33333,13.33333,2015-05-01,2017-04-30,"SIGNED",48.336614,14.319305,2015,5,1,2017,4,30
278,279,"AT","Austria","ECODESIGN COMPANY ENGINEERING & MANAGEMENT CONSULTANCY GMBH",71429,47.33333,13.33333,2017-06-01,2017-11-30,"CLOSED",48.1978485,16.3742944,2017,6,1,2017,11,30
279,280,"AT","Austria","GREGOR-MENDEL-INSTITUT FÜR MOLEKULARE PFLANZENBIOLOGIE GMBH",2498468,47.33333,13.33333,2018-06-01,2023-05-31,"SIGNED",48.1894048,16.4019126,2018,6,1,2023,5,31
