,Unnamed: 0,coordinatorCountry,countryName,coordinator,totalCost,latitude,longitude,startDate,endDate,status,uni_lat,uni_lng
160,161,AT,Austria,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,1499475.0,47.33333,13.333329999999998,2018-01-01,2022-12-31,SIGNED,48.2088405,16.3771845
161,162,AT,Austria,BLUE DANUBE ROBOTICS GMBH,71429.0,47.33333,13.333329999999998,2018-02-01,2018-05-31,SIGNED,48.233005,16.411527
162,163,AT,Austria,SALZBURG RESEARCH FORSCHUNGSGESELLSCHAFT M.B.H.,2565860.0,47.33333,13.333329999999998,2017-10-01,2020-09-30,SIGNED,47.8226204,13.0410314
163,164,AT,Austria,FRESNEX GMBH,71429.0,47.33333,13.333329999999998,2015-07-01,2015-12-31,SIGNED,47.9246318,16.1983676
164,165,AT,Austria,PESSL INSTRUMENTS GMBH,1302812.5,47.33333,13.333329999999998,2017-06-01,2019-05-31,SIGNED,47.2056018,15.6353323
165,166,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,3999411.25,47.33333,13.333329999999998,2016-04-01,2019-03-31,SIGNED,48.1986546,16.3684626
166,167,AT,Austria,OSTERREICHISCHE ENERGIEAGENTUR AUSTRIAN ENERGY AGENCY,4981469.25,47.33333,13.333329999999998,2016-10-01,2020-01-31,SIGNED,48.1950429,16.3368038
167,168,AT,Austria,UNIVERSITAET GRAZ,178156.8,47.33333,13.333329999999998,2017-06-01,2019-05-31,SIGNED,47.0777872,15.4499126
168,169,AT,Austria,TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH,2966268.75,47.33333,13.333329999999998,2017-09-01,2020-08-31,SIGNED,46.615451,13.844114
169,170,AT,Austria,ACIB GmbH,6128058.75,47.33333,13.333329999999998,2018-01-01,2021-12-31,SIGNED,47.0651349,15.4530863
170,171,AT,Austria,SMAXTEC ANIMAL CARE GMBH,1803750.0,47.33333,13.333329999999998,2017-02-01,2019-01-31,SIGNED,47.069505,15.433753
171,172,AT,Austria,MEDIZINISCHE UNIVERSITAET WIEN,1497000.0,47.33333,13.333329999999998,2015-09-01,2020-08-31,SIGNED,48.2196989,16.3515215
172,173,AT,Austria,HIGH TECH COATINGS GMBH,2999526.64,47.33333,13.333329999999998,2018-03-01,2021-08-31,SIGNED,48.0079898,13.9141632
173,174,AT,Austria,"BUNDESMINISTERIUM FUER VERKEHR, INNOVATION UND TECHNOLOGIE",44563055.0,47.33333,13.333329999999998,2015-01-30,2020-01-29,SIGNED,48.2109855,16.3863925
174,175,AT,Austria,UNIVERSITAT WIEN,3082755.0,47.33333,13.333329999999998,2017-01-01,2019-12-31,SIGNED,48.21318549999999,16.3600504
175,176,AT,Austria,FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH,1999906.0,47.33333,13.333329999999998,2015-09-01,2020-08-31,SIGNED,48.18941400000001,16.402834
176,177,AT,Austria,BIOBANKS AND BIOMOLECULAR RESOURCESRESEARCH INFRASTRUCTURE CONSORTIUM(BBMRI-ERIC),1995633.75,47.33333,13.333329999999998,2015-09-01,2019-08-31,SIGNED,47.33333,13.333329999999998
177,178,AT,Austria,UNIVERSITAET INNSBRUCK,3797050.0,47.33333,13.333329999999998,2017-01-01,2020-12-31,SIGNED,47.26335419999999,11.3838006
178,179,AT,Austria,JOANNEUM RESEARCH FORSCHUNGSGESELLSCHAFT MBH,7989901.28,47.33333,13.333329999999998,2015-01-01,2018-12-31,SIGNED,47.0739965,15.4549304
179,180,AT,Austria,GANTNER INSTRUMENTS TEST & MEASUREMENT GMBH,71429.0,47.33333,13.333329999999998,2017-05-01,2017-08-31,SIGNED,47.33333,13.333329999999998
180,181,AT,Austria,GUGER TECHNOLOGIES OG,178156.8,47.33333,13.333329999999998,2018-01-01,2019-12-31,SIGNED,47.0643292,15.3937
181,182,AT,Austria,AMR PROPULSION INNOVATIONS GMBH,71429.0,47.33333,13.333329999999998,2016-12-01,2017-03-31,SIGNED,47.33333,13.333329999999998
182,183,AT,Austria,Institute of Science and Technology Austria,2677500.0,47.33333,13.333329999999998,2017-03-01,2022-02-28,SIGNED,48.309852,16.259696
183,184,AT,Austria,Institute of Science and Technology Austria,1074590.0,47.33333,13.333329999999998,2017-02-01,2022-01-31,SIGNED,48.309852,16.259696
184,185,AT,Austria,INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE,5751232.66,47.33333,13.333329999999998,2016-09-01,2020-08-31,SIGNED,48.0682302,16.3585016
185,186,AT,Austria,UNIVERSITAT WIEN,166156.8,47.33333,13.333329999999998,2016-07-01,2018-06-30,SIGNED,48.21318549999999,16.3600504
186,187,AT,Austria,MONTANUNIVERSITAT LEOBEN,5824745.0,47.33333,13.333329999999998,2015-09-01,2018-08-31,SIGNED,47.3847372,15.0930201
187,188,AT,Austria,TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH,3910185.0,47.33333,13.333329999999998,2018-01-01,2020-12-31,SIGNED,46.615451,13.844114
188,189,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,1728305.6,47.33333,13.333329999999998,2015-03-01,2017-10-31,SIGNED,48.1986546,16.3684626
189,190,AT,Austria,Institute of Science and Technology Austria,1446542.0,47.33333,13.333329999999998,2017-12-01,2022-11-30,SIGNED,48.309852,16.259696
190,191,AT,Austria,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,178156.8,47.33333,13.333329999999998,2015-09-01,2017-08-31,SIGNED,48.2088405,16.3771845
191,192,AT,Austria,TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH,4255743.75,47.33333,13.333329999999998,2015-02-01,2018-10-31,SIGNED,46.615451,13.844114
192,193,AT,Austria,UNIVERSITAET GRAZ,178156.8,47.33333,13.333329999999998,2019-03-01,2021-02-28,SIGNED,47.0777872,15.4499126
193,194,AT,Austria,TECHNISCHE UNIVERSITAET GRAZ,1175000.0,47.33333,13.333329999999998,2018-04-01,2021-03-31,SIGNED,47.0691371,15.4503154
194,195,AT,Austria,UNIVERSITAT FUR ANGEWANDTE KUNST WIEN,1224375.0,47.33333,13.333329999999998,2015-03-15,2016-06-14,SIGNED,48.208361,16.3823507
195,196,AT,Austria,AUSTRIATECH - GESELLSCHAFT DES BUNDES FUR TECHNOLOGIEPOLITISCHE MASSNAHMEN GMBH,4899403.75,47.33333,13.333329999999998,2017-06-01,2020-05-31,SIGNED,48.219708,16.375465
196,197,AT,Austria,Institute of Science and Technology Austria,1996030.0,47.33333,13.333329999999998,2017-12-01,2022-11-30,SIGNED,48.309852,16.259696
197,198,AT,Austria,LUDWIG BOLTZMANN GESELLSCHAFT GMBH,1499500.0,47.33333,13.333329999999998,2015-06-01,2020-05-31,SIGNED,48.2281911,16.3550981
198,199,AT,Austria,GREGOR-MENDEL-INSTITUT FÜR MOLEKULARE PFLANZENBIOLOGIE GMBH,1500000.0,47.33333,13.333329999999998,2018-01-01,2022-12-31,SIGNED,48.1894048,16.4019126
199,200,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,1499750.0,47.33333,13.333329999999998,2016-07-01,2021-06-30,SIGNED,48.1986546,16.3684626
200,201,AT,Austria,BIOS BIOENERGIESYSTEME GMBH,4997371.25,47.33333,13.333329999999998,2016-10-01,2020-09-30,SIGNED,47.0437599,15.4397694
201,202,AT,Austria,INFINEON TECHNOLOGIES AUSTRIA  AG,2466245.0,47.33333,13.333329999999998,2018-07-01,2021-06-30,SIGNED,46.594761,13.8536506
202,203,AT,Austria,UNIVERSITAT WIEN,261208.8,47.33333,13.333329999999998,2018-08-01,2021-07-31,SIGNED,48.21318549999999,16.3600504
203,204,AT,Austria,UNIVERSITAT WIEN,166156.8,47.33333,13.333329999999998,2017-04-01,2019-03-31,SIGNED,48.21318549999999,16.3600504
204,205,AT,Austria,UNIVERSITAT LINZ,2237875.0,47.33333,13.333329999999998,2018-01-01,2020-06-30,SIGNED,48.336614,14.319305
205,206,AT,Austria,X-NET TECHNOLOGIES GMBH,71429.0,47.33333,13.333329999999998,2016-12-01,2017-05-31,SIGNED,48.3020844,14.2868603
206,207,AT,Austria,EKEY BIOMETRIC SYSTEMS GMBH,71429.0,47.33333,13.333329999999998,2016-06-01,2016-11-30,SIGNED,48.269239,14.345686
207,208,AT,Austria,UNIVERSITAT WIEN,166156.8,47.33333,13.333329999999998,2016-04-01,2018-03-31,TERMINATED,48.21318549999999,16.3600504
208,209,AT,Austria,PIDSO -PROPAGATION IDEAS & SOLUTIONS GmbH,71429.0,47.33333,13.333329999999998,2014-11-01,2015-04-30,CLOSED,47.33333,13.333329999999998
209,210,AT,Austria,WINDHAGER ZENTRALHEIZUNG TECHNIK GMBH,4309610.0,47.33333,13.333329999999998,2016-01-01,2018-12-31,SIGNED,48.1412075,16.2957025
210,211,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,1630612.5,47.33333,13.333329999999998,2015-10-01,2018-09-30,SIGNED,48.1986546,16.3684626
211,212,AT,Austria,INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE,1069507.5,47.33333,13.333329999999998,2017-12-01,2020-11-30,SIGNED,48.0682302,16.3585016
212,213,AT,Austria,WINDHAGER ZENTRALHEIZUNG TECHNIK GMBH,5988163.75,47.33333,13.333329999999998,2015-05-01,2019-04-30,SIGNED,48.1412075,16.2957025
213,214,AT,Austria,TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH,4494087.5,47.33333,13.333329999999998,2015-03-01,2018-07-31,SIGNED,46.615451,13.844114
214,215,AT,Austria,TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH,6863279.0,47.33333,13.333329999999998,2015-02-01,2018-01-31,SIGNED,46.615451,13.844114
215,216,AT,Austria,WIRTSCHAFTSUNIVERSITAT WIEN,1505945.63,47.33333,13.333329999999998,2016-05-01,2019-04-30,SIGNED,48.214856,16.406232
216,217,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,1989001.25,47.33333,13.333329999999998,2017-10-01,2020-09-30,SIGNED,48.1986546,16.3684626
217,218,AT,Austria,"Kompetenzzentrum - Das Virtuelle Fahrzeug, Forschungsgesellschaft mbH",39090240.69,47.33333,13.333329999999998,2017-05-01,2020-06-30,SIGNED,47.057954,15.462953
218,219,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,166156.8,47.33333,13.333329999999998,2017-06-01,2019-05-31,SIGNED,48.1986546,16.3684626
219,220,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,261208.8,47.33333,13.333329999999998,2016-09-01,2019-08-31,SIGNED,48.1986546,16.3684626
220,221,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,3871879.5,47.33333,13.333329999999998,2017-01-01,2018-12-31,SIGNED,48.1986546,16.3684626
221,222,AT,Austria,INTELLIC GMBH,71429.0,47.33333,13.333329999999998,2016-11-01,2017-02-28,SIGNED,52.57847,13.30873
222,223,AT,Austria,OESTERREICHISCHE FORSCHUNGSFOERDERUNGSGESELLSCHAFT MBH,52015473.73,47.33333,13.333329999999998,2016-03-01,2021-02-28,SIGNED,48.2194511,16.3521465
223,224,AT,Austria,UNIVERSITAT WIEN,166156.8,47.33333,13.333329999999998,2015-06-01,2017-05-31,SIGNED,48.21318549999999,16.3600504
224,225,AT,Austria,Institute of Science and Technology Austria,1444394.0,47.33333,13.333329999999998,2017-03-01,2022-02-28,SIGNED,48.309852,16.259696
225,226,AT,Austria,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,166156.8,47.33333,13.333329999999998,2017-07-01,2019-06-30,SIGNED,48.2088405,16.3771845
226,227,AT,Austria,UNIVERSITAT WIEN,166156.8,47.33333,13.333329999999998,2015-05-01,2017-04-30,SIGNED,48.21318549999999,16.3600504
227,228,AT,Austria,BIOBANKS AND BIOMOLECULAR RESOURCESRESEARCH INFRASTRUCTURE CONSORTIUM(BBMRI-ERIC),4949448.91,47.33333,13.333329999999998,2015-10-01,2018-09-30,SIGNED,47.33333,13.333329999999998
228,229,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,3970327.5,47.33333,13.333329999999998,2015-06-01,2019-05-31,SIGNED,48.1986546,16.3684626
229,230,AT,Austria,J GRABNER GMBH,71429.0,47.33333,13.333329999999998,2018-02-01,2018-05-31,SIGNED,48.007264,13.8485461
230,231,AT,Austria,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,5882535.0,47.33333,13.333329999999998,2017-06-01,2020-05-31,SIGNED,47.9777244,16.5083475
231,232,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,2025493.75,47.33333,13.333329999999998,2017-05-01,2021-04-30,SIGNED,48.1986546,16.3684626
232,233,AT,Austria,LUDWIG BOLTZMANN GESELLSCHAFT OSTERREICHISCHE VEREINIGUNG ZUR FORDERUNG DER WISSENSCHAFTLICHEN FORSCHUNG,178156.8,47.33333,13.333329999999998,2015-04-10,2017-04-09,SIGNED,48.2281911,16.3550981
233,234,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,1999962.5,47.33333,13.333329999999998,2018-05-01,2023-04-30,SIGNED,48.1986546,16.3684626
234,235,AT,Austria,PROFACTOR GMBH,4997351.25,47.33333,13.333329999999998,2015-10-01,2018-09-30,SIGNED,48.07218599999999,14.429103
235,236,AT,Austria,INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE,5212962.5,47.33333,13.333329999999998,2015-09-01,2019-08-31,SIGNED,48.0682302,16.3585016
236,237,AT,Austria,"EUROPEAN SUSTAINABLE ENERGY INNOVATION ALLIANCE - ESEIA, VEREIN FUR FORDERUNG DER EUROPAIESCHEN INNOVATION FUR ERNEUERBARE ENERGIEN",3697580.0,47.33333,13.333329999999998,2015-05-01,2019-04-30,SIGNED,47.06791219999999,15.4491204
237,238,AT,Austria,AVL LIST GMBH,3499376.25,47.33333,13.333329999999998,2017-01-01,2020-12-31,SIGNED,47.33333,13.333329999999998
238,239,AT,Austria,VOESTALPINE BOHLER AEROSPACE GMBH & CO KG,450000.0,47.33333,13.333329999999998,2016-08-01,2019-07-31,SIGNED,47.443523,15.2855557
239,240,AT,Austria,UNIVERSITAT WIEN,178156.8,47.33333,13.333329999999998,2015-10-01,2017-09-30,SIGNED,48.21318549999999,16.3600504
240,241,AT,Austria,UNIVERSITAT WIEN,166156.8,47.33333,13.333329999999998,2018-08-06,2020-08-05,SIGNED,48.21318549999999,16.3600504
241,242,AT,Austria,INFINEON TECHNOLOGIES AUSTRIA  AG,166156.8,47.33333,13.333329999999998,2015-11-01,2017-10-31,TERMINATED,46.594761,13.8536506
242,243,AT,Austria,VASCOPS GMBH,71429.0,47.33333,13.333329999999998,2015-03-01,2015-10-31,SIGNED,47.33333,13.333329999999998
243,244,AT,Austria,CSD LABS GMBH,71429.0,47.33333,13.333329999999998,2015-07-01,2015-10-31,SIGNED,47.33333,13.333329999999998
244,245,AT,Austria,CRYOSHELTER GMBH,2433382.5,47.33333,13.333329999999998,2015-05-01,2017-03-31,SIGNED,46.9562155,15.3583786
245,246,AT,Austria,"INTERDISZIPLINARES FORSCHUNGSZENTRUM FUR TECHNIK, ARBEIT UND KULTUR",2026381.25,47.33333,13.333329999999998,2018-05-01,2022-04-30,SIGNED,47.33333,13.333329999999998
246,247,AT,Austria,AMR PROPULSION INNOVATIONS GMBH,1671825.0,47.33333,13.333329999999998,2017-07-01,2019-06-30,SIGNED,47.33333,13.333329999999998
247,248,AT,Austria,UNIVERSITAT WIEN,2500000.0,47.33333,13.333329999999998,2016-08-01,2021-07-31,SIGNED,48.21318549999999,16.3600504
248,249,AT,Austria,XEPHOR SOLUTIONS GMBH,71429.0,47.33333,13.333329999999998,2016-12-01,2017-03-31,SIGNED,47.33333,13.333329999999998
249,250,AT,Austria,MEDIZINISCHE UNIVERSITAET WIEN,3694635.0,47.33333,13.333329999999998,2016-11-01,2020-10-31,SIGNED,48.2196989,16.3515215
250,251,AT,Austria,AEE - INSTITUT FUR NACHHALTIGE TECHNOLOGIEN,1409995.0,47.33333,13.333329999999998,2016-02-01,2019-01-31,SIGNED,47.33333,13.333329999999998
251,252,AT,Austria,URBANGOLD GMBH,71429.0,47.33333,13.333329999999998,2017-08-01,2017-11-30,CLOSED,47.33333,13.333329999999998
252,253,AT,Austria,IIO INSTITUT FUR IMMOBILIENOKONOMIEGMBH,1487948.75,47.33333,13.333329999999998,2018-02-01,2021-01-31,SIGNED,47.33333,13.333329999999998
253,254,AT,Austria,GREGOR-MENDEL-INSTITUT FÜR MOLEKULARE PFLANZENBIOLOGIE GMBH,166156.8,47.33333,13.333329999999998,2017-03-01,2019-02-28,SIGNED,48.1894048,16.4019126
254,255,AT,Austria,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,8199387.75,47.33333,13.333329999999998,2018-09-01,2022-02-28,SIGNED,47.9777244,16.5083475
255,256,AT,Austria,VCE VIENNA CONSULTING ENGINEERS ZT GMBH,71429.0,47.33333,13.333329999999998,2015-05-01,2015-10-31,SIGNED,48.2082853,16.3878
256,257,AT,Austria,MEDIZINISCHE UNIVERSITAT GRAZ,218176.2,47.33333,13.333329999999998,2017-03-01,2019-08-31,SIGNED,47.0797409,15.4665653
257,258,AT,Austria,OESTERREICHISCHE FORSCHUNGSFOERDERUNGSGESELLSCHAFT MBH,18514921.0,47.33333,13.333329999999998,2016-09-01,2021-08-31,SIGNED,48.2194511,16.3521465
258,259,AT,Austria,OSTERREICHISCHE ENERGIEAGENTUR AUSTRIAN ENERGY AGENCY,1565566.25,47.33333,13.333329999999998,2017-05-01,2019-10-31,SIGNED,48.1950429,16.3368038
259,260,AT,Austria,UNIVERSITAET GRAZ,178156.8,47.33333,13.333329999999998,2019-03-01,2021-02-28,SIGNED,47.0777872,15.4499126
260,261,AT,Austria,SPIRIT DESIGN - INNOVATION AND BRAND GMBH,71429.0,47.33333,13.333329999999998,2017-01-01,2017-03-31,SIGNED,48.2106112,16.3147295
261,262,AT,Austria,TECHNIKON FORSCHUNGS- UND PLANUNGSGESELLSCHAFT MBH,4118521.25,47.33333,13.333329999999998,2016-11-01,2019-10-31,SIGNED,46.615451,13.844114
262,263,AT,Austria,MEDIZINISCHE UNIVERSITAT INNSBRUCK,2484325.0,47.33333,13.333329999999998,2018-10-01,2023-09-30,SIGNED,47.2629925,11.3844742
263,264,AT,Austria,INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE,869722.0,47.33333,13.333329999999998,2015-06-01,2019-05-31,SIGNED,48.0682302,16.3585016
264,265,AT,Austria,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,6722100.32,47.33333,13.333329999999998,2016-09-01,2020-08-31,SIGNED,47.9777244,16.5083475
265,266,AT,Austria,TECHNISCHE UNIVERSITAET GRAZ,1996315.0,47.33333,13.333329999999998,2018-05-01,2023-04-30,SIGNED,47.0691371,15.4503154
266,267,AT,Austria,INNOFREIGHT Speditions GmbH,3160166.25,47.33333,13.333329999999998,2016-10-01,2018-09-30,SIGNED,47.33333,13.333329999999998
267,268,AT,Austria,TREMITAS GMBH,71429.0,47.33333,13.333329999999998,2017-12-01,2018-03-31,CLOSED,46.6150438,14.2628455
268,269,AT,Austria,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,4991600.0,47.33333,13.333329999999998,2017-05-01,2020-04-30,SIGNED,47.9777244,16.5083475
269,270,AT,Austria,UNIVERSITAET FUER BODENKULTUR WIEN,1929319.0,47.33333,13.333329999999998,2017-03-01,2022-02-28,SIGNED,48.2365448,16.337579
270,271,AT,Austria,MEDIZINISCHE UNIVERSITAET WIEN,166156.8,47.33333,13.333329999999998,2018-06-01,2020-05-31,SIGNED,48.2196989,16.3515215
271,272,AT,Austria,Institute of Science and Technology Austria,1984922.0,47.33333,13.333329999999998,2017-04-01,2022-03-31,SIGNED,48.309852,16.259696
272,273,AT,Austria,UNIVERSITAT WIEN,1999640.01,47.33333,13.333329999999998,2016-03-01,2021-02-28,SIGNED,48.21318549999999,16.3600504
273,274,AT,Austria,CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH,1281205.0,47.33333,13.333329999999998,2016-12-01,2021-11-30,SIGNED,48.219497,16.349544
274,275,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,166156.8,47.33333,13.333329999999998,2018-04-01,2020-03-31,SIGNED,48.1986546,16.3684626
275,276,AT,Austria,Institute of Science and Technology Austria,1678432.0,47.33333,13.333329999999998,2018-07-01,2023-06-30,SIGNED,48.309852,16.259696
276,277,AT,Austria,INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH,2800000.0,47.33333,13.333329999999998,2017-01-01,2021-12-31,SIGNED,47.33333,13.333329999999998
277,278,AT,Austria,UNIVERSITAT LINZ,166156.8,47.33333,13.333329999999998,2015-05-01,2017-04-30,SIGNED,48.336614,14.319305
278,279,AT,Austria,ECODESIGN COMPANY ENGINEERING & MANAGEMENT CONSULTANCY GMBH,71429.0,47.33333,13.333329999999998,2017-06-01,2017-11-30,CLOSED,48.1978485,16.3742944
279,280,AT,Austria,GREGOR-MENDEL-INSTITUT FÜR MOLEKULARE PFLANZENBIOLOGIE GMBH,2498468.0,47.33333,13.333329999999998,2018-06-01,2023-05-31,SIGNED,48.1894048,16.4019126
280,281,AT,Austria,TECHNISCHE UNIVERSITAET GRAZ,1494253.75,47.33333,13.333329999999998,2015-04-01,2020-03-31,SIGNED,47.0691371,15.4503154
281,282,AT,Austria,PARIS-LODRON-UNIVERSITAT SALZBURG,2290669.0,47.33333,13.333329999999998,2015-07-01,2019-06-30,SIGNED,47.79722959999999,13.0479826
282,283,AT,Austria,UNIVERSITAT WIEN,1499356.25,47.33333,13.333329999999998,2015-09-01,2020-08-31,SIGNED,48.21318549999999,16.3600504
283,284,AT,Austria,CEMM - FORSCHUNGSZENTRUM FUER MOLEKULARE MEDIZIN GMBH,178156.8,47.33333,13.333329999999998,2019-01-15,2021-01-14,SIGNED,48.219497,16.349544
284,285,AT,Austria,INSTITUT FUR INNOVATIONS- UND TRENDFORSCHUNG KURZ IITF,399891.25,47.33333,13.333329999999998,2016-10-01,2018-04-30,SIGNED,47.08332430000001,15.4160868
285,286,AT,Austria,VETERINAERMEDIZINISCHE UNIVERSITAET WIEN,204430.4,47.33333,13.333329999999998,2018-10-01,2021-05-31,SIGNED,48.25442229999999,16.4316619
286,287,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,166156.8,47.33333,13.333329999999998,2015-04-01,2017-03-31,SIGNED,48.1986546,16.3684626
287,288,AT,Austria,Institute of Science and Technology Austria,166156.8,47.33333,13.333329999999998,2016-04-01,2018-03-31,SIGNED,48.309852,16.259696
288,289,AT,Austria,UNIVERSITAT WIEN,1292440.0,47.33333,13.333329999999998,2016-05-01,2021-04-30,SIGNED,48.21318549999999,16.3600504
289,290,AT,Austria,UNIVERSITAT WIEN,3895886.88,47.33333,13.333329999999998,2015-01-01,2018-12-31,SIGNED,48.21318549999999,16.3600504
290,291,AT,Austria,BLUESOURCE - MOBILE SOLUTIONS GMBH,71429.0,47.33333,13.333329999999998,2018-02-01,2018-05-31,SIGNED,48.3695818,14.5139134
291,292,AT,Austria,BIONIC SURFACE TECHNOLOGIES GMBH,6469650.01,47.33333,13.333329999999998,2018-01-01,2021-12-31,SIGNED,47.0631438,15.450692
292,293,AT,Austria,UNIVERSITAET GRAZ,3987650.75,47.33333,13.333329999999998,2015-04-01,2019-03-31,SIGNED,47.0777872,15.4499126
293,294,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,166156.8,47.33333,13.333329999999998,2018-09-01,2020-08-31,SIGNED,48.1986546,16.3684626
294,295,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,2996870.0,47.33333,13.333329999999998,2016-10-01,2020-09-30,SIGNED,48.1986546,16.3684626
295,296,AT,Austria,PARIS-LODRON-UNIVERSITAT SALZBURG,1705833.0,47.33333,13.333329999999998,2017-07-01,2022-06-30,SIGNED,47.79722959999999,13.0479826
296,297,AT,Austria,UNIVERSITAET INNSBRUCK,3366196.0,47.33333,13.333329999999998,2015-10-01,2018-09-30,SIGNED,47.26335419999999,11.3838006
297,298,AT,Austria,TECHNISCHE UNIVERSITAET GRAZ,2787956.64,47.33333,13.333329999999998,2015-01-01,2018-12-31,SIGNED,47.0691371,15.4503154
298,299,AT,Austria,FORSCHUNGSINSTITUT FUR MOLEKULARE PATHOLOGIE GESELLSCHAFT MBH,166156.8,47.33333,13.333329999999998,2018-06-01,2020-05-31,SIGNED,48.18941400000001,16.402834
299,300,AT,Austria,UNIVERSITAT WIEN,1364097.0,47.33333,13.333329999999998,2017-03-01,2022-02-28,SIGNED,48.21318549999999,16.3600504
300,301,AT,Austria,OTTO BOCK HEALTHCARE PRODUCTS GMBH,3835585.0,47.33333,13.333329999999998,2016-02-01,2020-01-31,SIGNED,48.1770866,16.4012718
301,302,AT,Austria,Institute of Science and Technology Austria,1882244.0,47.33333,13.333329999999998,2016-04-01,2021-03-31,SIGNED,48.309852,16.259696
302,303,AT,Austria,TECHNISCHE UNIVERSITAET WIEN,3157986.0,47.33333,13.333329999999998,2015-01-01,2017-12-31,SIGNED,48.1986546,16.3684626
303,304,AT,Austria,AVL LIST GMBH,64811243.53,47.33333,13.333329999999998,2016-05-01,2019-04-30,SIGNED,47.33333,13.333329999999998
304,305,AT,Austria,TECHNISCHE UNIVERSITAET GRAZ,1994161.0,47.33333,13.333329999999998,2016-05-01,2021-04-30,SIGNED,47.0691371,15.4503154
305,306,AT,Austria,Institute of Science and Technology Austria,2481437.0,47.33333,13.333329999999998,2016-07-01,2021-06-30,SIGNED,48.309852,16.259696
306,307,AT,Austria,WIRTSCHAFTSUNIVERSITAT WIEN,1999625.0,47.33333,13.333329999999998,2016-02-01,2019-01-31,SIGNED,48.214856,16.406232
307,308,AT,Austria,OSTERREICHISCHE GESELLSCHAFT FUR UMWELT UND TECHNIK,944000.0,47.33333,13.333329999999998,2016-02-01,2019-01-31,SIGNED,48.2155647,16.3769283
308,309,AT,Austria,CONPLUSULTRA GMBH,2005125.0,47.33333,13.333329999999998,2018-03-01,2021-02-28,SIGNED,48.1991871,15.6163565
309,310,AT,Austria,INSTITUT FUER MOLEKULARE BIOTECHNOLOGIE GMBH,150000.0,47.33333,13.333329999999998,2017-01-01,2018-06-30,SIGNED,47.33333,13.333329999999998
310,311,AT,Austria,UNIVERSITAET FUER BODENKULTUR WIEN,1401941.0,47.33333,13.333329999999998,2018-04-01,2023-03-31,SIGNED,48.2365448,16.337579
311,312,AT,Austria,WIRTSCHAFTSUNIVERSITAT WIEN,1999908.75,47.33333,13.333329999999998,2017-07-01,2022-06-30,SIGNED,48.214856,16.406232
312,313,AT,Austria,UNIVERSITAT WIEN,178156.8,47.33333,13.333329999999998,2016-04-01,2018-03-31,TERMINATED,48.21318549999999,16.3600504
